,molecule_chembl_id,IC50,units,units.1,smiles,pIC50
3130,CHEMBL496691,1970.0,nM,uM,N[C@H](Cc1cc(F)c(F)cc1F)c1ccncc1,5.7055337738384075
3131,CHEMBL3330068,1980.0,nM,uM,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,5.703334809738469
3132,CHEMBL396789,1995.0,nM,nM,C=CCC(C(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)Cc1cc(F)c(F)cc1F,5.700057099977233
3133,CHEMBL196461,2000.0,nM,nM,CCCC[C@@H](NC(=O)[C@@H](N)CN)B(O)O,5.698970004336019
3134,CHEMBL4207996,2000.0,nM,uM,Cc1ccc(Cn2c(N3CCC[C@@H](N)C3)cc(=O)n3nccc23)cc1,5.698970004336019
3135,CHEMBL237567,2000.0,nM,nM,COc1ccccc1[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1N,5.698970004336019
3136,CHEMBL1236897,2000.0,nM,nM,OCCC(CCO)C(CO)(CO)CO,5.698970004336019
3137,CHEMBL403160,2000.0,nM,nM,O=C(c1ccccn1)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,5.698970004336019
3138,CHEMBL365996,2000.0,nM,uM,C[C@@H](c1ccc(-c2ccccc2)c(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.698970004336019
3139,CHEMBL518296,2000.0,nM,uM,CCOC(=O)COc1cccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1.Cl,5.698970004336019
3140,CHEMBL428065,2000.0,nM,uM,COc1ccccc1-c1ccc2ncn(C)c2c1CN,5.698970004336019
3141,CHEMBL17041,2000.0,nM,nM,CCC(C)C(N)C(=O)N1CCCC1,5.698970004336019
3142,CHEMBL184928,2026.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)c(Cl)c1,5.693360558975739
3143,CHEMBL182544,2026.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1,5.693360558975739
3144,CHEMBL1951417,2100.0,nM,nM,Cn1cnc2c(C#N)c(N3CCNCC3)n(Cc3ccccc3)c2c1=O,5.6777807052660805
3145,CHEMBL234045,2100.0,nM,uM,CCCC[C@H]1CN(c2cc(OC)cc(C(F)(F)F)c2)CC[C@H]1N,5.6777807052660805
3146,CHEMBL456885,2100.0,nM,uM,CCOC(=O)COc1ccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,5.6777807052660805
3147,CHEMBL4247286,2120.0,nM,uM,O=C(N/N=C/c1c(O)ccc2ccccc12)c1n[nH]c2c1CCCC2,5.673664139071249
3148,CHEMBL175034,2130.0,nM,uM,N#C[C@@H]1CCCC1C(=O)CNCCc1ccccc1,5.671620396561263
3149,CHEMBL3922613,2160.0,nM,nM,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C(=O)c1ccccc1)c(=O)n2C,5.665546248849069
3150,CHEMBL2425882,2177.5,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(CC#CC)c1=O,5.662041836320299
3151,CHEMBL471841,2200.0,nM,nM,N[C@@H](CC(=O)NC1(Cc2ccccc2)CCN(Cc2ccccc2)CC1)Cc1ccccc1F,5.657577319177793
3152,CHEMBL471731,2200.0,nM,uM,N#C[C@@H]1C[C@H](N=[N+]=[N-])CN1C(=O)[C@@H](N)CCCCN,5.657577319177793
3153,CHEMBL528328,2200.0,nM,uM,CC(C)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,5.657577319177793
3154,CHEMBL452327,2200.0,nM,uM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Oc1ccccc1)Cc1cc(F)c(F)cc1F,5.657577319177793
3155,CHEMBL591289,2200.0,nM,nM,COc1cc2c(cc1OC)C1CC(N)C(N3C(=O)CCC3C)CN1CC2,5.657577319177793
3156,CHEMBL230095,2209.0,nM,nM,C=COCC(=O)N1CCN(C(=O)C[C@H](N)Cc2ccccc2F)CC1,5.655804284128565
3157,CHEMBL3618134,2230.0,nM,uM,COc1ccc(-n2ncc3c(=O)n(-c4cc(C)ccn4)c(C)nc32)cc1,5.651695136951839
3158,CHEMBL185601,2263.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1C(F)(F)F,5.645315446045272
3159,CHEMBL3580787,2290.0,nM,nM,N[C@@H](CC(=O)N1CCNc2cc(C(F)(F)F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,5.6401645176601125
3160,CHEMBL430281,2300.0,nM,uM,Cl.NC(=O)Nc1cccc(OP(=O)(OC2=CC=CC(NC(N)=O)C2)C2CCCN2C(=O)C2CCCN2)c1,5.638272163982407
3161,CHEMBL1276590,2300.0,nM,nM,N[C@@H](CC(=O)N1CCN2C(=O)OCC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,5.638272163982407
3162,CHEMBL216234,2300.0,nM,nM,C[C@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,5.638272163982407
3163,CHEMBL235201,2300.0,nM,nM,COc1ccc(-c2cc(N3C[C@H](c4ccccc4)[C@@H](N)C3)ncn2)cc1,5.638272163982407
3164,CHEMBL553407,2300.0,nM,uM,CCOC(=O)Nc1cnc(CN)c2cc(OC)c(OC)cc12.Cl,5.638272163982407
3165,CHEMBL396136,2300.0,nM,uM,CCCC[C@H]1CN(c2cc(OC)c(OC)c(OC)c2)CC[C@H]1N,5.638272163982407
3166,CHEMBL206496,2300.0,nM,uM,NCc1ccccc1-c1ccccc1Cl,5.638272163982407
3167,CHEMBL3343902,2390.0,nM,uM,COCc1ccc(-c2ccc(-c3cccs3)s2)s1,5.621602099051863
3168,CHEMBL4794801,2400.0,nM,uM,N[C@@H]1CCCN(c2cc(Nc3cc(Cl)ccn3)n3nccc3n2)C1,5.619788758288394
3169,CHEMBL1812735,2400.0,nM,uM,CCCCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,5.619788758288394
3170,CHEMBL1812734,2400.0,nM,uM,CCCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,5.619788758288394
3171,CHEMBL544950,2400.0,nM,uM,CCOC(=O)c1cnc(CN)c2c(OC)ccc(OC)c12.Cl,5.619788758288394
3172,CHEMBL1812903,2400.0,nM,uM,CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(C(N)=O)cc2c1=O.Cl,5.619788758288394
3173,CHEMBL1683097,2400.0,nM,uM,CS(=O)(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,5.619788758288394
3174,CHEMBL3644795,2500.0,nM,nM,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)C1=O,5.6020599913279625
3175,CHEMBL2408639,2500.0,nM,nM,CC(C)=CCn1c(OCC(C)(C)N)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,5.6020599913279625
3176,CHEMBL4208513,2500.0,nM,uM,O=c1cc(N2CCNCC2)n(Cc2ccccc2)c2ccnn12,5.6020599913279625
3177,CHEMBL488908,2500.0,nM,uM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(OCC(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.6020599913279625
3178,CHEMBL470170,2500.0,nM,nM,N[C@@H](CC(=O)NC1(c2ccccc2)CCOCC1)Cc1ccccc1F,5.6020599913279625
3179,CHEMBL518144,2500.0,nM,uM,N#C[C@@H]1C[C@H](N=[N+]=[N-])CN1C(=O)[C@@H](N)CCCCN(c1cccc2ccccc12)c1cccc2ccccc12,5.6020599913279625
3180,CHEMBL3329637,2500.0,nM,nM,Cn1c(=O)n(Cc2ccccc2F)c2c(N3CCC[C@@H](N)C3)ccnc21,5.6020599913279625
3181,CHEMBL185121,2519.0,nM,nM,N#Cc1ccccc1C[C@@H](N)CC(=O)N1CCSC1,5.598771832501887
3182,CHEMBL480913,2540.0,nM,nM,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1C(F)(F)F,5.5951662833800615
3183,CHEMBL210941,2587.0,nM,uM,O=C(NCCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,5.587203571283457
3184,CHEMBL3927979,2600.0,nM,uM,CC#CCn1c(N2CCCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.585026652029182
3185,CHEMBL516747,2600.0,nM,uM,CCOC(=O)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(C)C.Cl,5.585026652029182
3186,CHEMBL234426,2600.0,nM,uM,CCCCC1CN(c2ccc(Cl)c(C(F)(F)F)c2)CCC1N,5.585026652029182
3187,CHEMBL3798441,2600.0,nM,uM,C[C@H]1C[C@@H](C#N)N(C(=O)[C@@H](N)CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,5.585026652029182
3188,CHEMBL488714,2700.0,nM,uM,CC(C)[C@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,5.568636235841012
3189,CHEMBL3084945,2700.0,nM,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](N)CC1,5.568636235841012
3190,CHEMBL452326,2700.0,nM,uM,COC(=O)c1ccc(COC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,5.568636235841012
3191,CHEMBL3343899,2740.0,nM,uM,CC#CC#Cc1ccc(C#CC(O)CO)s1,5.562249437179612
3192,CHEMBL2425079,2800.0,nM,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,5.552841968657781
3193,CHEMBL4754461,2800.0,nM,uM,Cc1ccnc(Nc2cc(N3CCNCC3)nc3ccnn23)c1,5.552841968657781
3194,CHEMBL364093,2800.0,nM,uM,C[C@@H](c1ccc(F)c(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.552841968657781
3195,CHEMBL443316,2800.0,nM,uM,CCCC[C@H]1CN(c2ccc(Cl)c(C(F)(F)F)c2)CC[C@H]1N,5.552841968657781
3196,CHEMBL235134,2800.0,nM,nM,Cn1c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)n(C)c1=O,5.552841968657781
3197,CHEMBL488909,2800.0,nM,uM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.552841968657781
3198,CHEMBL2333025,2800.0,nM,nM,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,5.552841968657781
3199,CHEMBL2159178,2800.0,nM,nM,COc1cccc(-c2c(CN)c(N)nc3c2c(=O)n(C)c(=O)n3C)c1,5.552841968657781
3200,CHEMBL3425746,2801.0,nM,nM,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1,5.552686891176432
3201,CHEMBL3343900,2810.0,nM,uM,OCc1ccc(-c2ccc(C#CC(O)CO)s2)s1,5.55129368009492
3202,CHEMBL392697,2900.0,nM,nM,N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1ccccc1,5.537602002101044
3203,CHEMBL3955701,2930.0,nM,nM,COc1ccc2ccc3c(c2c1)C[C@@H](N)[C@H](c1cc(F)c(F)cc1F)O3,5.53313237964589
3204,CHEMBL3310987,2950.0,nM,uM,CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,5.530177984021837
3205,CHEMBL96183,3000.0,nM,nM,O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCSC1,5.522878745280337
3206,CHEMBL459882,3000.0,nM,uM,COC(=O)c1ccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,5.522878745280337
3207,CHEMBL184262,3000.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1,5.522878745280337
3208,CHEMBL214381,3000.0,nM,uM,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC,5.522878745280337
3209,CHEMBL184442,3028.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)cc1,5.518844129171965
3210,CHEMBL218306,3050.0,nM,uM,C[C@H](c1n[nH]c(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,5.515700160653214
3211,CHEMBL257589,3059.0,nM,nM,CC#CCn1c(C(=O)N(C)Cc2cccc3ccccc23)cnc1N1CCCC(N)C1,5.514420523015321
3212,CHEMBL1771583,3100.0,nM,uM,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2cccc(C(F)(F)F)c2)c1,5.508638306165727
3213,CHEMBL366549,3100.0,nM,nM,N[C@@H](CC(=O)N1CCNCC1)Cc1ccc(F)c(F)c1,5.508638306165727
3214,CHEMBL482070,3100.0,nM,nM,CS(=O)(=O)N1CCCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,5.508638306165727
3215,CHEMBL459881,3100.0,nM,uM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(S(N)(=O)=O)cc1)Cc1cc(F)c(F)cc1F,5.508638306165727
3216,CHEMBL371907,3236.0,nM,nM,N#C[C@@H]1CCCN1C(=O)CNCC(=O)N1CCc2ccccc2C1,5.489991487059765
3217,CHEMBL501314,3250.0,nM,uM,COC(=O)c1ccc(C(N)Cc2cc(F)c(F)cc2F)cc1,5.488116639021126
3218,CHEMBL363879,3279.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1,5.484258583330635
3219,CHEMBL378152,3300.0,nM,uM,NCc1cccnc1-c1ccccc1Cl,5.481486060122112
3220,CHEMBL470171,3300.0,nM,nM,N[C@@H](CC(=O)NC1(c2ccccc2)CCSCC1)Cc1ccccc1F,5.481486060122112
3221,CHEMBL234613,3300.0,nM,uM,CCCC[C@H]1CN(c2ccc(Cl)c(Cl)c2)CC[C@H]1N,5.481486060122112
3222,CHEMBL365834,3300.0,nM,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(C(=O)O)c1)C1CCCCC1.O=C(O)C(F)(F)F,5.481486060122112
3223,CHEMBL90170,3350.0,nM,uM,OCc1ccc(-c2ccc(-c3cccs3)s2)s1,5.474955192963154
3224,CHEMBL145,3370.0,nM,uM,O=C(O)/C=C/c1ccc(O)c(O)c1,5.4723700991286615
3225,CHEMBL480549,3400.0,nM,nM,CC(=O)N1CCCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,5.468521082957745
3226,CHEMBL3329625,3400.0,nM,nM,CC1(C)C(=O)N(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,5.468521082957745
3227,CHEMBL544475,3400.0,nM,uM,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,5.468521082957745
3228,CHEMBL2147185,3400.0,nM,nM,CCCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21.Cl,5.468521082957745
3229,CHEMBL471784,3430.0,nM,nM,CNC(=O)c1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,5.464705879957229
3230,CHEMBL1976036,3440.0,nM,uM,O=C(N/N=C/c1cccc2ccccc12)c1[nH]nc2c1CCCC2,5.46344155742847
3231,CHEMBL2147064,3500.0,nM,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2CCc2ccccc2Cl)c2cc(C(=O)O)ccc21,5.455931955649724
3232,CHEMBL148261,3500.0,nM,uM,CCC(C)C(N)C(=O)N1CCC(F)C1,5.455931955649724
3233,CHEMBL394662,3500.0,nM,uM,CCCC[C@H]1CN(c2ccccc2)CC[C@H]1N,5.455931955649724
3234,CHEMBL190031,3500.0,nM,uM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](CN1CCCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,5.455931955649724
3235,CHEMBL460886,3500.0,nM,uM,CC[C@H](C)[C@H](N)C(=O)N1CCC(F)C1,5.455931955649724
3236,CHEMBL4749086,3500.0,nM,uM,O=[N+]([O-])c1ccccc1Nc1cc(N2CCNCC2)nc2ccnn12,5.455931955649724
3237,CHEMBL450211,3580.0,nM,uM,N[C@H](Cc1cc(F)c(F)cc1F)C1CCCCC1,5.446116973356125
3238,CHEMBL479536,3600.0,nM,uM,CCOC(=O)[C@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(C)C.Cl,5.443697499232712
3239,CHEMBL370079,3600.0,nM,uM,C[C@@H](c1ccc(S(C)(=O)=O)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.443697499232712
3240,CHEMBL365875,3600.0,nM,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1C(=O)O)C1CCCCC1.O=C(O)C(F)(F)F,5.443697499232712
3241,CHEMBL185538,3611.0,nM,nM,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(C(F)(F)F)c1,5.442372511573174
3242,CHEMBL3357768,3660.0,nM,uM,N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5.436518914605589
3243,CHEMBL509391,3670.0,nM,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc4ccccc34)C[C@@H]21,5.435333935747911
3244,CHEMBL462564,3700.0,nM,uM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1nc2ccccc2[nH]1)Cc1cc(F)c(F)cc1F,5.431798275933005
3245,CHEMBL184624,3700.0,nM,nM,N[C@@H](CC(=O)N1CCNCC1)Cc1ccccc1F,5.431798275933005
3246,CHEMBL179687,3700.0,nM,uM,N#C[C@@H]1CCCC1C(=O)CNCc1ccc(F)cc1,5.431798275933005
3247,CHEMBL191823,3700.0,nM,uM,C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.431798275933005
3248,CHEMBL461092,3700.0,nM,uM,N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N1CCSC1,5.431798275933005
3249,CHEMBL231091,3700.0,nM,uM,N[C@H]1CN(c2nccc3ccccc23)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,5.431798275933005
3250,CHEMBL195270,3700.0,nM,uM,C[C@@H](c1cc(F)cc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.431798275933005
3251,CHEMBL4245414,3730.0,nM,uM,O=C(CN1CCN(c2ccnc3cc(Cl)ccc23)CC1)N1CCCC1,5.428291168191312
3252,CHEMBL392085,3730.0,nM,nM,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccc(C)c(C)c3)CN1CC2,5.428291168191312
3253,CHEMBL471785,3740.0,nM,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(=O)NC4CC4)cc3)C[C@@H]21,5.427128397799519
3254,CHEMBL1650448,3800.0,nM,uM,Cn1c(=O)cc(N2CCCCC(N)C2)n(Cc2ccccc2C#N)c1=O,5.42021640338319
3255,CHEMBL1812737,3800.0,nM,uM,CCCCCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,5.42021640338319
3256,CHEMBL217532,3800.0,nM,nM,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1F,5.42021640338319
3257,CHEMBL220021,3820.0,nM,uM,C[C@H](c1nc(-c2ccc(Cl)cc2)no1)[C@H](N)C(=O)N1CCCC1,5.417936637088291
3258,CHEMBL534959,3850.0,nM,nM,Cl.N[C@@H](CC(=O)N1CCCN1)Cc1cc(F)c(F)cc1F,5.414539270491499
3259,CHEMBL453573,3900.0,nM,uM,CC[C@@H](C)[C@H](N)C(=O)N1CCCC1,5.4089353929735005
3260,CHEMBL4456228,3900.0,nM,nM,O=c1[nH]c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)[nH]1,5.4089353929735005
3261,CHEMBL235133,3900.0,nM,nM,Cn1c(=O)[nH]c(=O)c2c1nc(N1CCNCC1)n2Cc1ccccc1,5.4089353929735005
3262,CHEMBL172730,3900.0,nM,uM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccccc2-c2ccccc2)C1,5.4089353929735005
3263,CHEMBL3618036,4000.0,nM,uM,Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccn1,5.3979400086720375
3264,CHEMBL65406,4000.0,nM,nM,CC(C)[C@@H](N)C(=O)N1CCC[C@@H]1B(O)O,5.3979400086720375
3265,CHEMBL1812905,4000.0,nM,uM,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(=O)N(C)C)ccc2c1=O.Cl,5.3979400086720375
3266,CHEMBL3799074,4000.0,nM,uM,CC[C@@H](C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2[C@H]1C#N.O=C(O)C(F)(F)F,5.3979400086720375
3267,CHEMBL383705,4000.0,nM,uM,CC(C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375
3268,CHEMBL256826,4000.0,nM,uM,Cn1cnc2ccc(-c3ccccc3C(N)=O)c(CN)c21,5.3979400086720375
3269,CHEMBL503274,4000.0,nM,uM,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375
3270,CHEMBL1771584,4000.0,nM,uM,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2ccccc2C(F)(F)F)c1,5.3979400086720375
3271,CHEMBL4748662,4120.0,nM,uM,C[S+]([O-])c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,5.3851027839668655
3272,CHEMBL380240,4130.0,nM,uM,O=C(Nc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,5.384049948343598
3273,CHEMBL195862,4200.0,nM,uM,C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.376750709602099
3274,CHEMBL187699,4200.0,nM,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)C1CCCCC1.O=C(O)C(F)(F)F,5.376750709602099
3275,CHEMBL3112964,4200.0,nM,uM,CO[C@H]1CC[C@](CN)(c2cccc(Cl)c2)CC1,5.376750709602099
3276,CHEMBL238114,4200.0,nM,uM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)cc1,5.376750709602099
3277,CHEMBL488027,4300.0,nM,uM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.366531544420413
3278,CHEMBL3114069,4364.0,nM,nM,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,5.360115258083695
3279,CHEMBL4557196,4376.0,nM,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1,5.358922686674626
3280,CHEMBL520067,4400.0,nM,nM,C[C@@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)Cc1cc(F)ccc1F,5.356547323513812
3281,CHEMBL374032,4590.0,nM,uM,C[C@H](c1nc(-c2ccc(F)cc2F)no1)[C@H](N)C(=O)N1CCCC1,5.338187314462739
3282,CHEMBL355244,4600.0,nM,uM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1,5.337242168318426
3283,CHEMBL288114,4650.0,nM,uM,O=C(O)c1cc(O)c(O)c(O)c1,5.332547047110046
3284,CHEMBL544717,4700.0,nM,uM,CCOC(=O)c1cnc(CN)c2cc(OC)c(OCC)cc12.Cl,5.327902142064282
3285,CHEMBL219369,4790.0,nM,uM,C[C@H](c1nc(-c2ccccc2F)no1)[C@H](N)C(=O)N1CCCC1,5.319664486585436
3286,CHEMBL439205,4800.0,nM,uM,NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,5.318758762624412
3287,CHEMBL512013,4800.0,nM,uM,CCOC(=O)COc1ccccc1NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,5.318758762624412
3288,CHEMBL219370,4820.0,nM,uM,C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,5.31695296176115
3289,CHEMBL234427,4900.0,nM,uM,CCCC[C@H]1CN(c2ccc(OC)c(OC)c2)CCC1N,5.309803919971486
3290,CHEMBL527647,4970.0,nM,uM,O=C([C@@H]1C[C@H](Nc2cccc3ccccc23)CN1)N1Cc2ccccc2C1,5.3036436112666685
3291,CHEMBL9527,5000.0,nM,uM,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1,5.301029995663981
3292,CHEMBL3911786,5000.0,nM,uM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,5.301029995663981
3293,CHEMBL273851,5000.0,nM,uM,Cl.O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,5.301029995663981
3294,CHEMBL540711,5130.0,nM,nM,COc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3C[C@@H]2N)c1,5.289882634888183
3295,CHEMBL3329691,5200.0,nM,nM,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,5.2839966563652006
3296,CHEMBL234615,5300.0,nM,uM,CCCCC1CN(c2cccc3ccccc23)CCC1N,5.275724130399211
3297,CHEMBL3909049,5400.0,nM,uM,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.267606240177031
3298,CHEMBL591278,5500.0,nM,nM,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(C(C)C)c3)CN1CC2,5.259637310505756
3299,CHEMBL511872,5600.0,nM,uM,Cl.NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,5.251811972993799
